job_seed,job_model,job_scheme_types,job_elt_type,"N","time","model","type","backend","elt_type"
1,Unid,SAIS,Float64,16384,0.018659996,"Unid",SAIS,GPU,"Float64"
1,Unid,SAIS,Float64,32768,0.05769474,"Unid",SAIS,GPU,"Float64"
1,Unid,SAIS,Float64,65536,0.107396003,"Unid",SAIS,GPU,"Float64"
1,Unid,SAIS,Float64,131072,0.128972816,"Unid",SAIS,GPU,"Float64"
1,Unid,SAIS,Float64,262144,0.230969008,"Unid",SAIS,GPU,"Float64"
1,Unid,SAIS,Float64,524288,0.428948834,"Unid",SAIS,GPU,"Float64"
1,Unid,SAIS,Float64,1048576,0.877979569,"Unid",SAIS,GPU,"Float64"
1,Unid,SAIS,Float64,2097152,1.816998324,"Unid",SAIS,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,1,0.000632984,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,2,0.000650816,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,4,0.00132197,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,8,0.00365155,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,16,0.017928375,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,32,0.034309789,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,64,0.050986278,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,128,0.110502745,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,256,0.217710132,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,512,0.596507412,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,1024,1.122514403,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,2048,2.058330763,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,4096,4.111812772,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,8192,8.175626089,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,16384,16.340213919,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,32768,32.675895129,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,65536,65.302508054,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,131072,130.865903786,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,262144,261.016315942,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,524288,521.966296617,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,1048576,1043.712250982,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,2097152,2087.665752036,"SimpleMixture",ZJA,CPU,"Float64"
10,SimpleMixture,ZJA,Float64,1,0.050239595,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,2,0.100746571,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,4,0.201939745,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,8,0.23394839,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,16,0.650943845,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,32,0.65395103,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,64,0.536947024,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,128,0.486914227,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,256,0.487918007,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,512,0.667909444,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,1024,1.554526084,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,2048,0.640371539,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,4096,0.697260789,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,8192,0.641371104,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,16384,0.661880362,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,32768,0.700907931,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,65536,0.871916044,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,131072,0.714891371,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,262144,0.953910555,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,524288,1.318921166,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,1048576,1.946937786,"SimpleMixture",ZJA,GPU,"Float64"
10,SimpleMixture,ZJA,Float64,2097152,3.219922371,"SimpleMixture",ZJA,GPU,"Float64"
4,Unid,ZJA,Float32,1,0.000663471,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,2,0.000385585,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,4,0.000756629,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,8,0.001116234,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,16,0.002232414,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,32,0.003133542,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,64,0.009272336,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,128,0.026858674,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,256,0.051309841,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,512,0.302046822,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,1024,0.254654502,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,2048,0.303792107,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,4096,0.60057487,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,8192,1.148388513,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,16384,2.316386049,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,32768,4.847830938,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,65536,8.991986459,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,131072,18.042260908,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,262144,35.732015253,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,524288,71.50390538,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,1048576,140.357909448,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,2097152,282.564919369,"Unid",ZJA,CPU,"Float32"
4,Unid,ZJA,Float32,1,0.000930747,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,2,0.106285258,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,4,0.275591934,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,8,0.229768151,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,16,0.320555946,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,32,0.226711241,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,64,0.289778502,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,128,0.577506126,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,256,0.500753888,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,512,0.524368859,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,1024,1.50432352,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,2048,0.942772706,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,4096,0.546344539,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,8192,0.685501863,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,16384,0.519517917,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,32768,0.688557747,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,65536,0.562341923,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,131072,1.321713895,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,262144,1.248914839,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,524288,1.431936859,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,1048576,1.95490187,"Unid",ZJA,GPU,"Float32"
4,Unid,ZJA,Float32,2097152,2.110937521,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,1,0.000115241,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,2,0.000231085,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,4,0.001194633,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,8,0.001894161,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,16,0.002624539,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,32,0.004665627,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,64,0.011079882,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,128,0.023175728,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,256,0.052432174,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,512,0.278836087,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,1024,0.254699217,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,2048,0.318098079,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,4096,0.590762354,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,8192,1.21912293,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,16384,2.413026705,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,32768,4.888500252,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,65536,9.126743999,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,131072,17.905703043,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,262144,35.560615944,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,524288,71.352933935,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,1048576,140.77714498,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,2097152,287.316268542,"Unid",ZJA,CPU,"Float32"
6,Unid,ZJA,Float32,1,0.00092105,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,2,0.046075834,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,4,0.380752322,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,8,0.527635919,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,16,0.392570471,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,32,0.324318486,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,64,0.497997609,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,128,0.393627359,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,256,0.437434364,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,512,0.46077452,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,1024,1.505650236,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,2048,0.987552656,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,4096,0.569699156,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,8192,0.719528172,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,16384,0.554953467,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,32768,0.716598962,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,65536,0.596086593,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,131072,1.343544345,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,262144,1.212930458,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,524288,1.470915819,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,1048576,1.950923994,"Unid",ZJA,GPU,"Float32"
6,Unid,ZJA,Float32,2097152,2.249928341,"Unid",ZJA,GPU,"Float32"
10,Unid,ZJA,Float64,1,0.000483233,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,2,0.000399088,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,4,0.000389258,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,8,0.001861466,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,16,0.002383768,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,32,0.002322551,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,64,0.008286656,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,128,0.023462206,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,256,0.050649638,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,512,0.303406993,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,1024,0.316001156,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,2048,0.432133893,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,4096,0.834239007,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,8192,1.618925374,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,16384,3.087268457,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,32768,5.865659686,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,65536,11.1010584,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,131072,22.475546431,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,262144,44.715106341,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,524288,88.319996154,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,1048576,178.508219332,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,2097152,360.571344844,"Unid",ZJA,CPU,"Float64"
10,Unid,ZJA,Float64,1,0.00099005,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,2,0.113926042,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,4,0.11443385,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,8,0.370200331,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,16,0.407591857,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,32,0.245295654,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,64,0.537803318,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,128,0.594180383,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,256,0.646180789,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,512,0.776958912,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,1024,1.96655074,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,2048,0.929667772,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,4096,1.100984012,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,8192,1.103709516,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,16384,0.923041969,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,32768,1.046336722,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,65536,1.953781086,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,131072,1.95292844,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,262144,2.070918614,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,524288,3.044922144,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,1048576,3.012921889,"Unid",ZJA,GPU,"Float64"
10,Unid,ZJA,Float64,2097152,4.35097295,"Unid",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,1,0.000464169,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,2,0.00064961,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,4,0.00144418,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,8,0.003850036,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,16,0.012909218,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,32,0.025711179,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,64,0.047816636,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,128,0.105730229,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,256,0.212786913,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,512,0.599307045,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,1024,1.284707116,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,2048,2.190896557,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,4096,4.668407623,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,8192,9.231989228,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,16384,18.446686547,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,32768,36.939434249,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,65536,73.651561877,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,131072,147.735888041,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,262144,294.254510447,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,524288,588.561405743,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,1048576,1176.450809391,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,2097152,2349.765418401,"SimpleMixture",ZJA,CPU,"Float64"
3,SimpleMixture,ZJA,Float64,1,0.014914897,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,2,0.084693538,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,4,0.093905364,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,8,0.187915092,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,16,0.253907184,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,32,0.270912556,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,64,0.249902346,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,128,0.278913681,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,256,0.30789587,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,512,0.598908702,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,1024,3.364616754,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,2048,0.660263504,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,4096,0.810900855,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,8192,0.657904965,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,16384,0.711912862,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,32768,0.695901908,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,65536,0.73159139,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,131072,0.700838901,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,262144,0.98189658,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,524288,1.551868505,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,1048576,1.823906737,"SimpleMixture",ZJA,GPU,"Float64"
3,SimpleMixture,ZJA,Float64,2097152,3.261903866,"SimpleMixture",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,1,0.000388475,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,2,0.000218724,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,4,0.000318979,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,8,0.000626053,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,16,0.00170415,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,32,0.003721617,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,64,0.008549489,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,128,0.029575741,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,256,0.035129818,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,512,0.263295542,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,1024,0.269250546,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,2048,0.364451243,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,4096,0.772862163,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,8192,1.615458658,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,16384,3.305112694,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,32768,6.255529692,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,65536,12.068452046,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,131072,23.953689628,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,262144,48.217106689,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,524288,94.115385511,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,1048576,188.524596896,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,2097152,372.491973007,"Unid",ZJA,CPU,"Float64"
8,Unid,ZJA,Float64,1,0.00099661,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,2,0.045558947,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,4,0.089122186,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,8,0.190833656,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,16,0.230666733,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,32,0.373034429,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,64,0.422377608,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,128,0.885850383,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,256,0.414072502,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,512,0.478166591,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,1024,1.686326553,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,2048,0.843573485,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,4096,0.817690902,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,8192,1.03959148,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,16384,0.904346966,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,32768,1.017749826,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,65536,1.990982454,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,131072,1.873928876,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,262144,2.129920825,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,524288,2.954928073,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,1048576,2.982929846,"Unid",ZJA,GPU,"Float64"
8,Unid,ZJA,Float64,2097152,3.460911683,"Unid",ZJA,GPU,"Float64"
4,Unid,SAIS,Float32,1,0.000204872,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,2,0.000355606,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,4,0.000754493,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,8,0.174785949,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,16,0.002529241,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,32,0.004927073,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,64,0.00998854,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,128,0.020235793,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,256,0.040345167,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,512,0.080517719,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,1024,0.167703407,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,2048,0.319427238,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,4096,0.629248421,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,8192,1.254178856,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,16384,2.495888841,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,32768,5.729061458,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,65536,10.776439478,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,131072,20.304936268,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,262144,40.810765116,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,524288,80.637050849,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,1048576,160.761272601,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,2097152,323.839660525,"Unid",SAIS,CPU,"Float32"
4,Unid,SAIS,Float32,1,0.01396268,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,2,0.013926466,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,4,0.02998734,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,8,0.013986626,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,16,0.005121516,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,32,0.013985593,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,64,0.013943174,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,128,0.029970252,"Unid",SAIS,GPU,"Float32"
4,Unid,SAIS,Float32,256,0.006095061,"Unid",SAIS,GPU,"Float32"
